CustomerID,Segment,Priority,Recency,Frequency,Monetary
14227,VIP Loyal,P2 - Maintain Loyalty,26,15,6368.71
13230,VIP Loyal,P2 - Maintain Loyalty,4,30,6360.78
13590,VIP Loyal,P2 - Maintain Loyalty,11,18,6349.59
16710,VIP Loyal,P2 - Maintain Loyalty,19,22,6349.09
17799,VIP Loyal,P2 - Maintain Loyalty,22,20,6341.89
18245,VIP Loyal,P2 - Maintain Loyalty,7,20,6324.9800000000005
14180,VIP Loyal,P2 - Maintain Loyalty,11,33,6319.25
13654,VIP Loyal,P2 - Maintain Loyalty,43,11,6308.0
13136,VIP Loyal,P2 - Maintain Loyalty,56,13,6274.56
14534,VIP Loyal,P2 - Maintain Loyalty,3,26,6271.11
14004,VIP Loyal,P2 - Maintain Loyalty,43,11,6258.45
16156,VIP Loyal,P2 - Maintain Loyalty,9,20,6218.18
14530,VIP Loyal,P2 - Maintain Loyalty,26,16,6197.4
16103,VIP Loyal,P2 - Maintain Loyalty,7,22,6191.71
14907,VIP Loyal,P2 - Maintain Loyalty,3,16,6165.79
14852,VIP Loyal,P2 - Maintain Loyalty,58,18,6147.18
17669,VIP Loyal,P2 - Maintain Loyalty,43,10,6142.35
13266,VIP Loyal,P2 - Maintain Loyalty,11,19,6135.04
17509,VIP Loyal,P2 - Maintain Loyalty,58,8,6115.14
14560,VIP Loyal,P2 - Maintain Loyalty,7,44,6114.03
16954,VIP Loyal,P2 - Maintain Loyalty,1,20,6081.88
12664,VIP Loyal,P2 - Maintain Loyalty,8,11,6070.04
17625,VIP Loyal,P2 - Maintain Loyalty,18,8,6067.8
17644,VIP Loyal,P2 - Maintain Loyalty,1,20,6028.6
13658,VIP Loyal,P2 - Maintain Loyalty,10,9,6025.5
15755,VIP Loyal,P2 - Maintain Loyalty,10,17,5993.12
17491,VIP Loyal,P2 - Maintain Loyalty,1,17,5981.07
15785,VIP Loyal,P2 - Maintain Loyalty,33,16,5969.93
12500,VIP Loyal,P2 - Maintain Loyalty,23,19,5955.21
17685,VIP Loyal,P2 - Maintain Loyalty,17,12,5943.17
15971,VIP Loyal,P2 - Maintain Loyalty,18,18,5902.83
16011,VIP Loyal,P2 - Maintain Loyalty,8,29,5880.46
18065,VIP Loyal,P2 - Maintain Loyalty,6,29,5866.63
14112,VIP Loyal,P2 - Maintain Loyalty,23,13,5834.59
14189,VIP Loyal,P2 - Maintain Loyalty,2,16,5814.39
13769,VIP Loyal,P2 - Maintain Loyalty,2,20,5800.42
12910,VIP Loyal,P2 - Maintain Loyalty,23,13,5796.52
17069,VIP Loyal,P2 - Maintain Loyalty,28,14,5794.28
18075,VIP Loyal,P2 - Maintain Loyalty,23,20,5783.29
17672,VIP Loyal,P2 - Maintain Loyalty,50,7,5778.63
15485,VIP Loyal,P2 - Maintain Loyalty,30,7,5771.51
14099,VIP Loyal,P2 - Maintain Loyalty,16,20,5765.71
17863,VIP Loyal,P2 - Maintain Loyalty,59,12,5745.2
12615,VIP Loyal,P2 - Maintain Loyalty,2,8,5740.98
16458,VIP Loyal,P2 - Maintain Loyalty,3,30,5715.34
13870,VIP Loyal,P2 - Maintain Loyalty,2,15,5712.08
16409,VIP Loyal,P2 - Maintain Loyalty,36,12,5709.04
16607,VIP Loyal,P2 - Maintain Loyalty,18,25,5706.87
16279,VIP Loyal,P2 - Maintain Loyalty,21,9,5705.08
17651,VIP Loyal,P2 - Maintain Loyalty,12,16,5703.52
13157,VIP Loyal,P2 - Maintain Loyalty,49,9,5687.36
12727,VIP Loyal,P2 - Maintain Loyalty,11,10,5679.53
12633,VIP Loyal,P2 - Maintain Loyalty,59,7,5678.16
15628,VIP Loyal,P2 - Maintain Loyalty,5,17,5652.26
16200,VIP Loyal,P2 - Maintain Loyalty,4,12,5643.45
12347,VIP Loyal,P2 - Maintain Loyalty,2,8,5633.32
13842,VIP Loyal,P2 - Maintain Loyalty,59,18,5629.91
18145,VIP Loyal,P2 - Maintain Loyalty,13,11,5617.79
14572,VIP Loyal,P2 - Maintain Loyalty,3,11,5615.18
16003,VIP Loyal,P2 - Maintain Loyalty,30,10,5613.83
17059,VIP Loyal,P2 - Maintain Loyalty,30,9,5602.53
15898,VIP Loyal,P2 - Maintain Loyalty,1,25,5596.31
17092,VIP Loyal,P2 - Maintain Loyalty,50,11,5594.96
15854,VIP Loyal,P2 - Maintain Loyalty,4,21,5583.81
17203,VIP Loyal,P2 - Maintain Loyalty,36,10,5575.88
15527,VIP Loyal,P2 - Maintain Loyalty,19,23,5575.64
16393,VIP Loyal,P2 - Maintain Loyalty,2,23,5561.66
14732,VIP Loyal,P2 - Maintain Loyalty,8,19,5517.07
13115,VIP Loyal,P2 - Maintain Loyalty,12,10,5494.7
16609,VIP Loyal,P2 - Maintain Loyalty,15,7,5493.46
16992,VIP Loyal,P2 - Maintain Loyalty,11,13,5476.5
17512,VIP Loyal,P2 - Maintain Loyalty,29,18,5467.820000000001
12480,VIP Loyal,P2 - Maintain Loyalty,28,7,5464.85
18198,VIP Loyal,P2 - Maintain Loyalty,4,17,5425.56
14713,VIP Loyal,P2 - Maintain Loyalty,9,21,5418.87
14626,VIP Loyal,P2 - Maintain Loyalty,24,11,5410.92
17719,VIP Loyal,P2 - Maintain Loyalty,38,15,5396.04
17612,VIP Loyal,P2 - Maintain Loyalty,53,18,5394.86
13362,VIP Loyal,P2 - Maintain Loyalty,9,7,5394.07
16008,VIP Loyal,P2 - Maintain Loyalty,24,15,5384.13
13014,VIP Loyal,P2 - Maintain Loyalty,11,11,5381.08
13495,VIP Loyal,P2 - Maintain Loyalty,8,10,5374.26
13975,VIP Loyal,P2 - Maintain Loyalty,31,12,5358.84
12362,VIP Loyal,P2 - Maintain Loyalty,3,11,5356.23
17567,VIP Loyal,P2 - Maintain Loyalty,7,9,5356.03
17346,VIP Loyal,P2 - Maintain Loyalty,4,26,5323.0
12708,VIP Loyal,P2 - Maintain Loyalty,30,18,5314.1
17584,VIP Loyal,P2 - Maintain Loyalty,7,6,5309.42
15394,VIP Loyal,P2 - Maintain Loyalty,10,11,5286.8
15152,VIP Loyal,P2 - Maintain Loyalty,10,14,5263.83
15722,VIP Loyal,P2 - Maintain Loyalty,36,11,5258.1
13107,VIP Loyal,P2 - Maintain Loyalty,44,9,5253.07
16931,VIP Loyal,P2 - Maintain Loyalty,5,23,5233.62
17084,VIP Loyal,P2 - Maintain Loyalty,35,3,5202.97
14546,VIP Loyal,P2 - Maintain Loyalty,5,11,5197.9
17213,VIP Loyal,P2 - Maintain Loyalty,40,13,5182.3
15443,VIP Loyal,P2 - Maintain Loyalty,2,14,5175.93
17663,VIP Loyal,P2 - Maintain Loyalty,26,17,5175.83
15796,VIP Loyal,P2 - Maintain Loyalty,1,17,5175.83
17157,VIP Loyal,P2 - Maintain Loyalty,8,19,5151.9
16153,VIP Loyal,P2 - Maintain Loyalty,50,11,5133.49
16904,VIP Loyal,P2 - Maintain Loyalty,4,21,5132.37
14493,VIP Loyal,P2 - Maintain Loyalty,7,10,5130.15
17861,VIP Loyal,P2 - Maintain Loyalty,3,18,5127.69
12483,VIP Loyal,P2 - Maintain Loyalty,17,19,5120.58
16308,VIP Loyal,P2 - Maintain Loyalty,38,7,5120.0
13329,VIP Loyal,P2 - Maintain Loyalty,32,8,5112.97
15529,VIP Loyal,P2 - Maintain Loyalty,23,12,5111.95
17519,VIP Loyal,P2 - Maintain Loyalty,17,15,5109.47
13523,VIP Loyal,P2 - Maintain Loyalty,33,6,5101.52
17402,VIP Loyal,P2 - Maintain Loyalty,5,23,5096.18
12594,VIP Loyal,P2 - Maintain Loyalty,38,15,5090.110000000001
15367,VIP Loyal,P2 - Maintain Loyalty,57,11,5081.33
13634,VIP Loyal,P2 - Maintain Loyalty,33,16,5073.47
16686,VIP Loyal,P2 - Maintain Loyalty,47,16,5070.92
12395,VIP Loyal,P2 - Maintain Loyalty,19,15,5067.27
12432,VIP Loyal,P2 - Maintain Loyalty,43,5,5059.32
18144,VIP Loyal,P2 - Maintain Loyalty,8,19,5058.0
17469,VIP Loyal,P2 - Maintain Loyalty,16,17,5051.25
12600,VIP Loyal,P2 - Maintain Loyalty,29,21,5043.92
16905,VIP Loyal,P2 - Maintain Loyalty,5,17,5034.15
12759,VIP Loyal,P2 - Maintain Loyalty,52,8,5020.74
17758,VIP Loyal,P2 - Maintain Loyalty,19,12,5012.53
12444,VIP Loyal,P2 - Maintain Loyalty,21,5,5005.46
14209,VIP Loyal,P2 - Maintain Loyalty,11,15,4993.27
14639,VIP Loyal,P2 - Maintain Loyalty,52,9,4978.96
13198,VIP Loyal,P2 - Maintain Loyalty,10,8,4974.2300000000005
12562,VIP Loyal,P2 - Maintain Loyalty,8,9,4966.92
17449,VIP Loyal,P2 - Maintain Loyalty,2,13,4951.15
12700,VIP Loyal,P2 - Maintain Loyalty,8,4,4939.99
14825,VIP Loyal,P2 - Maintain Loyalty,4,24,4925.08
17596,VIP Loyal,P2 - Maintain Loyalty,23,13,4920.67
16143,VIP Loyal,P2 - Maintain Loyalty,3,12,4910.83
16255,VIP Loyal,P2 - Maintain Loyalty,17,15,4906.8
17314,VIP Loyal,P2 - Maintain Loyalty,25,17,4904.43
16986,VIP Loyal,P2 - Maintain Loyalty,30,11,4888.75
13021,VIP Loyal,P2 - Maintain Loyalty,4,17,4887.24
14107,VIP Loyal,P2 - Maintain Loyalty,52,11,4877.3
17652,VIP Loyal,P2 - Maintain Loyalty,25,12,4867.72
14032,VIP Loyal,P2 - Maintain Loyalty,2,16,4850.2699999999995
17191,VIP Loyal,P2 - Maintain Loyalty,28,15,4836.05
12449,VIP Loyal,P2 - Maintain Loyalty,22,6,4835.89
16326,VIP Loyal,P2 - Maintain Loyalty,6,24,4826.99
14191,VIP Loyal,P2 - Maintain Loyalty,2,15,4817.66
13875,VIP Loyal,P2 - Maintain Loyalty,54,14,4814.37
15187,VIP Loyal,P2 - Maintain Loyalty,2,16,4777.18
13988,VIP Loyal,P2 - Maintain Loyalty,20,8,4757.8
12955,VIP Loyal,P2 - Maintain Loyalty,1,11,4757.16
17082,VIP Loyal,P2 - Maintain Loyalty,33,6,4732.03
15271,VIP Loyal,P2 - Maintain Loyalty,7,24,4709.54
12589,VIP Loyal,P2 - Maintain Loyalty,29,8,4695.66
13527,VIP Loyal,P2 - Maintain Loyalty,34,12,4683.74
13971,VIP Loyal,P2 - Maintain Loyalty,19,14,4667.57
18097,VIP Loyal,P2 - Maintain Loyalty,8,11,4663.32
16293,VIP Loyal,P2 - Maintain Loyalty,22,15,4657.95
15123,VIP Loyal,P2 - Maintain Loyalty,7,5,4656.17
15484,VIP Loyal,P2 - Maintain Loyalty,1,6,4656.0
14466,VIP Loyal,P2 - Maintain Loyalty,29,13,4646.9
12578,VIP Loyal,P2 - Maintain Loyalty,21,4,4642.45
17442,VIP Loyal,P2 - Maintain Loyalty,37,15,4620.3
12782,VIP Loyal,P2 - Maintain Loyalty,5,11,4618.24
14441,VIP Loyal,P2 - Maintain Loyalty,1,11,4611.6900000000005
12553,VIP Loyal,P2 - Maintain Loyalty,8,12,4608.75
18257,VIP Loyal,P2 - Maintain Loyalty,39,12,4600.15
17188,VIP Loyal,P2 - Maintain Loyalty,11,13,4592.93
17754,VIP Loyal,P2 - Maintain Loyalty,1,13,4577.53
13491,VIP Loyal,P2 - Maintain Loyalty,52,27,4566.56
14701,VIP Loyal,P2 - Maintain Loyalty,11,15,4562.09
17613,VIP Loyal,P2 - Maintain Loyalty,23,14,4559.150000000001
13510,VIP Loyal,P2 - Maintain Loyalty,1,11,4558.29
15365,VIP Loyal,P2 - Maintain Loyalty,26,13,4557.13
13571,VIP Loyal,P2 - Maintain Loyalty,13,26,4546.54
18069,VIP Loyal,P2 - Maintain Loyalty,26,11,4540.56
12598,VIP Loyal,P2 - Maintain Loyalty,10,11,4534.09
14001,VIP Loyal,P2 - Maintain Loyalty,46,9,4530.09
14290,VIP Loyal,P2 - Maintain Loyalty,11,8,4516.56
15680,VIP Loyal,P2 - Maintain Loyalty,9,10,4507.58
17220,VIP Loyal,P2 - Maintain Loyalty,24,21,4481.75
16912,VIP Loyal,P2 - Maintain Loyalty,29,15,4480.31
12627,VIP Loyal,P2 - Maintain Loyalty,11,7,4478.53
13435,VIP Loyal,P2 - Maintain Loyalty,5,9,4475.2300000000005
14341,VIP Loyal,P2 - Maintain Loyalty,45,18,4467.32
16081,VIP Loyal,P2 - Maintain Loyalty,56,8,4460.18
15240,VIP Loyal,P2 - Maintain Loyalty,45,12,4459.98
17682,VIP Loyal,P2 - Maintain Loyalty,10,11,4456.78
13982,VIP Loyal,P2 - Maintain Loyalty,39,9,4445.59
16218,VIP Loyal,P2 - Maintain Loyalty,30,13,4439.97
12349,VIP Loyal,P2 - Maintain Loyalty,19,4,4428.69
15845,VIP Loyal,P2 - Maintain Loyalty,18,11,4426.28
16563,VIP Loyal,P2 - Maintain Loyalty,54,6,4422.76
17412,VIP Loyal,P2 - Maintain Loyalty,3,16,4417.52
16626,VIP Loyal,P2 - Maintain Loyalty,1,17,4413.1
16283,VIP Loyal,P2 - Maintain Loyalty,6,8,4403.82
14211,VIP Loyal,P2 - Maintain Loyalty,53,18,4402.29
15861,VIP Loyal,P2 - Maintain Loyalty,12,12,4401.79
15203,VIP Loyal,P2 - Maintain Loyalty,26,15,4400.18
16150,VIP Loyal,P2 - Maintain Loyalty,43,10,4395.59
13880,VIP Loyal,P2 - Maintain Loyalty,21,17,4391.66
16732,VIP Loyal,P2 - Maintain Loyalty,32,4,4387.64
18272,VIP Loyal,P2 - Maintain Loyalty,3,9,4385.9800000000005
15708,VIP Loyal,P2 - Maintain Loyalty,41,9,4378.72
17372,VIP Loyal,P2 - Maintain Loyalty,41,28,4377.56
12523,VIP Loyal,P2 - Maintain Loyalty,19,23,4372.15
13297,VIP Loyal,P2 - Maintain Loyalty,8,7,4368.62
14482,VIP Loyal,P2 - Maintain Loyalty,18,12,4357.91
12408,VIP Loyal,P2 - Maintain Loyalty,33,8,4340.7699999999995
18077,VIP Loyal,P2 - Maintain Loyalty,8,18,4338.56
16241,VIP Loyal,P2 - Maintain Loyalty,10,16,4329.31
12370,VIP Loyal,P2 - Maintain Loyalty,51,7,4320.31
14334,VIP Loyal,P2 - Maintain Loyalty,17,12,4318.48
18259,VIP Loyal,P2 - Maintain Loyalty,25,7,4318.200000000001
15493,VIP Loyal,P2 - Maintain Loyalty,33,9,4314.9800000000005
12928,VIP Loyal,P2 - Maintain Loyalty,35,12,4304.89
17937,VIP Loyal,P2 - Maintain Loyalty,9,7,4301.22
18230,VIP Loyal,P2 - Maintain Loyalty,9,9,4291.06
17930,VIP Loyal,P2 - Maintain Loyalty,36,13,4275.22
16712,VIP Loyal,P2 - Maintain Loyalty,9,13,4266.99
14239,VIP Loyal,P2 - Maintain Loyalty,43,21,4263.17
14047,VIP Loyal,P2 - Maintain Loyalty,9,14,4255.03
16743,VIP Loyal,P2 - Maintain Loyalty,29,14,4253.26
12360,VIP Loyal,P2 - Maintain Loyalty,52,8,4252.89
16571,VIP Loyal,P2 - Maintain Loyalty,27,10,4248.74
12935,VIP Loyal,P2 - Maintain Loyalty,2,15,4243.86
18079,VIP Loyal,P2 - Maintain Loyalty,45,5,4242.75
17728,VIP Loyal,P2 - Maintain Loyalty,4,5,4238.76
13911,VIP Loyal,P2 - Maintain Loyalty,57,20,4234.99
17673,VIP Loyal,P2 - Maintain Loyalty,2,13,4233.58
15752,VIP Loyal,P2 - Maintain Loyalty,40,9,4207.54
15804,VIP Loyal,P2 - Maintain Loyalty,1,13,4206.39
15050,VIP Loyal,P2 - Maintain Loyalty,25,5,4193.79
17218,VIP Loyal,P2 - Maintain Loyalty,4,18,4192.68
14868,VIP Loyal,P2 - Maintain Loyalty,3,12,4184.01
17738,VIP Loyal,P2 - Maintain Loyalty,19,13,4183.56
18287,VIP Loyal,P2 - Maintain Loyalty,43,7,4182.99
17526,VIP Loyal,P2 - Maintain Loyalty,5,12,4166.04
13461,VIP Loyal,P2 - Maintain Loyalty,39,6,4160.0
12569,VIP Loyal,P2 - Maintain Loyalty,2,32,4124.69
13450,VIP Loyal,P2 - Maintain Loyalty,27,13,4120.04
17287,VIP Loyal,P2 - Maintain Loyalty,26,21,4111.96
14408,VIP Loyal,P2 - Maintain Loyalty,11,11,4109.77
14878,VIP Loyal,P2 - Maintain Loyalty,13,25,4105.24
13421,VIP Loyal,P2 - Maintain Loyalty,40,8,4103.12
13048,VIP Loyal,P2 - Maintain Loyalty,14,9,4084.21
12876,VIP Loyal,P2 - Maintain Loyalty,58,4,4081.79
15024,VIP Loyal,P2 - Maintain Loyalty,10,16,4075.51
17618,VIP Loyal,P2 - Maintain Loyalty,6,11,4073.2400000000002
14913,VIP Loyal,P2 - Maintain Loyalty,36,8,4073.13
15572,VIP Loyal,P2 - Maintain Loyalty,5,10,4068.67
12371,VIP Loyal,P2 - Maintain Loyalty,45,5,4067.38
15571,VIP Loyal,P2 - Maintain Loyalty,12,14,4051.63
17211,VIP Loyal,P2 - Maintain Loyalty,27,13,4046.65
16791,VIP Loyal,P2 - Maintain Loyalty,29,15,4038.69
14824,VIP Loyal,P2 - Maintain Loyalty,10,10,4022.9100000000003
12726,VIP Loyal,P2 - Maintain Loyalty,28,11,4014.6
15782,VIP Loyal,P2 - Maintain Loyalty,10,4,4014.1
12721,VIP Loyal,P2 - Maintain Loyalty,32,8,4013.08
17019,VIP Loyal,P2 - Maintain Loyalty,11,11,4012.2
13895,VIP Loyal,P2 - Maintain Loyalty,28,6,4008.52
14547,VIP Loyal,P2 - Maintain Loyalty,4,8,4007.54
16841,VIP Loyal,P2 - Maintain Loyalty,37,12,4006.06
13126,VIP Loyal,P2 - Maintain Loyalty,5,13,3998.25
16719,VIP Loyal,P2 - Maintain Loyalty,15,14,3973.3
16771,VIP Loyal,P2 - Maintain Loyalty,33,10,3967.6
17954,VIP Loyal,P2 - Maintain Loyalty,5,19,3966.05
15858,VIP Loyal,P2 - Maintain Loyalty,16,13,3960.37
15983,VIP Loyal,P2 - Maintain Loyalty,22,8,3958.8199999999997
12473,VIP Loyal,P2 - Maintain Loyalty,29,5,3938.5499999999997
15051,VIP Loyal,P2 - Maintain Loyalty,23,9,3935.16
15819,VIP Loyal,P2 - Maintain Loyalty,49,10,3934.79
14498,VIP Loyal,P2 - Maintain Loyalty,43,10,3911.27
15696,VIP Loyal,P2 - Maintain Loyalty,33,13,3906.57
13995,VIP Loyal,P2 - Maintain Loyalty,15,14,3902.01
12388,VIP Loyal,P2 - Maintain Loyalty,16,8,3901.11
15811,VIP Loyal,P2 - Maintain Loyalty,22,7,3890.52
12358,VIP Loyal,P2 - Maintain Loyalty,2,5,3887.07
14744,VIP Loyal,P2 - Maintain Loyalty,16,14,3885.08
15288,VIP Loyal,P2 - Maintain Loyalty,43,10,3883.13
14655,VIP Loyal,P2 - Maintain Loyalty,8,7,3878.51
15195,VIP Loyal,P2 - Maintain Loyalty,3,1,3861.0
16440,VIP Loyal,P2 - Maintain Loyalty,8,6,3856.9700000000003
16057,VIP Loyal,P2 - Maintain Loyalty,16,10,3854.85
13213,VIP Loyal,P2 - Maintain Loyalty,57,11,3851.52
16341,VIP Loyal,P2 - Maintain Loyalty,25,7,3850.79
16466,VIP Loyal,P2 - Maintain Loyalty,34,15,3838.59
17659,VIP Loyal,P2 - Maintain Loyalty,17,14,3834.79
13481,VIP Loyal,P2 - Maintain Loyalty,46,11,3830.84
12597,VIP Loyal,P2 - Maintain Loyalty,19,4,3811.22
15421,VIP Loyal,P2 - Maintain Loyalty,59,10,3805.34
17071,VIP Loyal,P2 - Maintain Loyalty,28,13,3801.2000000000003
16128,VIP Loyal,P2 - Maintain Loyalty,18,11,3801.05
14540,VIP Loyal,P2 - Maintain Loyalty,10,11,3795.34
16950,VIP Loyal,P2 - Maintain Loyalty,57,10,3784.37
12619,VIP Loyal,P2 - Maintain Loyalty,16,10,3781.38
14309,VIP Loyal,P2 - Maintain Loyalty,8,11,3780.81
15494,VIP Loyal,P2 - Maintain Loyalty,21,5,3780.05
14649,VIP Loyal,P2 - Maintain Loyalty,5,9,3775.31
17293,VIP Loyal,P2 - Maintain Loyalty,8,17,3774.23
15532,VIP Loyal,P2 - Maintain Loyalty,25,10,3771.9
17173,VIP Loyal,P2 - Maintain Loyalty,5,8,3766.6
12670,VIP Loyal,P2 - Maintain Loyalty,10,7,3760.29
17096,VIP Loyal,P2 - Maintain Loyalty,15,11,3759.18
13305,VIP Loyal,P2 - Maintain Loyalty,4,16,3754.71
14515,VIP Loyal,P2 - Maintain Loyalty,18,12,3749.2599999999998
15370,VIP Loyal,P2 - Maintain Loyalty,41,8,3739.01
15351,VIP Loyal,P2 - Maintain Loyalty,12,10,3738.29
16539,VIP Loyal,P2 - Maintain Loyalty,3,10,3732.01
16240,VIP Loyal,P2 - Maintain Loyalty,24,2,3718.8
14593,VIP Loyal,P2 - Maintain Loyalty,22,12,3712.0099999999998
16983,VIP Loyal,P2 - Maintain Loyalty,13,11,3710.22
14776,VIP Loyal,P2 - Maintain Loyalty,51,15,3708.3
16094,VIP Loyal,P2 - Maintain Loyalty,12,11,3695.56
15953,VIP Loyal,P2 - Maintain Loyalty,15,18,3669.5499999999997
14640,VIP Loyal,P2 - Maintain Loyalty,24,10,3667.06
16444,VIP Loyal,P2 - Maintain Loyalty,46,17,3656.58
17655,VIP Loyal,P2 - Maintain Loyalty,11,9,3652.48
13632,VIP Loyal,P2 - Maintain Loyalty,25,8,3648.15
17063,VIP Loyal,P2 - Maintain Loyalty,21,13,3638.53
16748,VIP Loyal,P2 - Maintain Loyalty,18,14,3637.33
16053,VIP Loyal,P2 - Maintain Loyalty,33,6,3634.84
17528,VIP Loyal,P2 - Maintain Loyalty,1,8,3628.5
14882,VIP Loyal,P2 - Maintain Loyalty,27,14,3628.15
14653,VIP Loyal,P2 - Maintain Loyalty,1,12,3614.54
15505,VIP Loyal,P2 - Maintain Loyalty,53,5,3610.96
15113,VIP Loyal,P2 - Maintain Loyalty,10,3,3609.33
15791,VIP Loyal,P2 - Maintain Loyalty,44,5,3608.34
13750,VIP Loyal,P2 - Maintain Loyalty,54,11,3602.1800000000003
12963,VIP Loyal,P2 - Maintain Loyalty,8,12,3601.59
16325,VIP Loyal,P2 - Maintain Loyalty,47,12,3597.5
17422,VIP Loyal,P2 - Maintain Loyalty,16,11,3594.76
14132,VIP Loyal,P2 - Maintain Loyalty,2,11,3586.0299999999997
17679,VIP Loyal,P2 - Maintain Loyalty,53,7,3577.61
18219,VIP Loyal,P2 - Maintain Loyalty,3,17,3562.89
14737,VIP Loyal,P2 - Maintain Loyalty,4,4,3554.17
14503,VIP Loyal,P2 - Maintain Loyalty,3,6,3543.26
12645,VIP Loyal,P2 - Maintain Loyalty,34,8,3539.3
17924,VIP Loyal,P2 - Maintain Loyalty,12,8,3536.7000000000003
15059,VIP Loyal,P2 - Maintain Loyalty,41,19,3523.57
16360,VIP Loyal,P2 - Maintain Loyalty,5,6,3512.53
17768,VIP Loyal,P2 - Maintain Loyalty,8,7,3509.51
16347,VIP Loyal,P2 - Maintain Loyalty,11,11,3509.41
14898,VIP Loyal,P2 - Maintain Loyalty,23,14,3507.81
18044,VIP Loyal,P2 - Maintain Loyalty,4,18,3505.61
13577,VIP Loyal,P2 - Maintain Loyalty,25,11,3489.28
12631,VIP Loyal,P2 - Maintain Loyalty,57,6,3481.57
17913,VIP Loyal,P2 - Maintain Loyalty,59,14,3479.64
15380,VIP Loyal,P2 - Maintain Loyalty,9,11,3479.0600000000004
15712,VIP Loyal,P2 - Maintain Loyalty,9,12,3472.4100000000003
13849,VIP Loyal,P2 - Maintain Loyalty,52,5,3469.3
14533,VIP Loyal,P2 - Maintain Loyalty,25,11,3466.37
15356,VIP Loyal,P2 - Maintain Loyalty,31,13,3464.95
16271,VIP Loyal,P2 - Maintain Loyalty,3,10,3463.02
13536,VIP Loyal,P2 - Maintain Loyalty,1,7,3448.29
13313,VIP Loyal,P2 - Maintain Loyalty,22,12,3445.32
15974,VIP Loyal,P2 - Maintain Loyalty,39,7,3442.15
16208,VIP Loyal,P2 - Maintain Loyalty,45,10,3440.45
17725,VIP Loyal,P2 - Maintain Loyalty,16,11,3439.08
15676,VIP Loyal,P2 - Maintain Loyalty,19,3,3435.76
15916,VIP Loyal,P2 - Maintain Loyalty,16,13,3427.17
15373,VIP Loyal,P2 - Maintain Loyalty,8,17,3421.39
14217,VIP Loyal,P2 - Maintain Loyalty,2,23,3416.89
14215,VIP Loyal,P2 - Maintain Loyalty,12,9,3416.33
14673,VIP Loyal,P2 - Maintain Loyalty,3,7,3410.81
15058,VIP Loyal,P2 - Maintain Loyalty,25,16,3410.03
13437,VIP Loyal,P2 - Maintain Loyalty,14,7,3408.06
13823,VIP Loyal,P2 - Maintain Loyalty,19,7,3403.4500000000003
15114,VIP Loyal,P2 - Maintain Loyalty,30,12,3400.12
12838,VIP Loyal,P2 - Maintain Loyalty,34,10,3398.48
13246,VIP Loyal,P2 - Maintain Loyalty,18,11,3387.43
13285,VIP Loyal,P2 - Maintain Loyalty,23,6,3364.59
14608,VIP Loyal,P2 - Maintain Loyalty,4,11,3352.94
16818,VIP Loyal,P2 - Maintain Loyalty,11,11,3349.57
17183,VIP Loyal,P2 - Maintain Loyalty,8,6,3347.31
14064,VIP Loyal,P2 - Maintain Loyalty,29,15,3332.42
15065,VIP Loyal,P2 - Maintain Loyalty,38,5,3326.86
12865,VIP Loyal,P2 - Maintain Loyalty,26,4,3323.47
13824,VIP Loyal,P2 - Maintain Loyalty,33,12,3314.76
13131,VIP Loyal,P2 - Maintain Loyalty,23,7,3313.77
16365,VIP Loyal,P2 - Maintain Loyalty,18,15,3307.2
14506,VIP Loyal,P2 - Maintain Loyalty,17,7,3290.67
13650,VIP Loyal,P2 - Maintain Loyalty,17,10,3288.0
15632,VIP Loyal,P2 - Maintain Loyalty,16,8,3285.31
14507,VIP Loyal,P2 - Maintain Loyalty,24,11,3284.43
14285,VIP Loyal,P2 - Maintain Loyalty,21,8,3284.42
18188,VIP Loyal,P2 - Maintain Loyalty,15,6,3280.59
14293,VIP Loyal,P2 - Maintain Loyalty,3,9,3267.9300000000003
16612,VIP Loyal,P2 - Maintain Loyalty,33,9,3245.43
15140,VIP Loyal,P2 - Maintain Loyalty,52,8,3243.69
15602,VIP Loyal,P2 - Maintain Loyalty,8,16,3230.51
16515,VIP Loyal,P2 - Maintain Loyalty,52,10,3216.3
13268,VIP Loyal,P2 - Maintain Loyalty,18,11,3214.69
12951,VIP Loyal,P2 - Maintain Loyalty,9,15,3213.7200000000003
16918,VIP Loyal,P2 - Maintain Loyalty,50,16,3213.29
13804,VIP Loyal,P2 - Maintain Loyalty,31,9,3208.52
16107,VIP Loyal,P2 - Maintain Loyalty,18,7,3204.1600000000003
17147,VIP Loyal,P2 - Maintain Loyalty,23,9,3199.95
14315,VIP Loyal,P2 - Maintain Loyalty,45,8,3197.82
15027,VIP Loyal,P2 - Maintain Loyalty,31,10,3195.6
13868,VIP Loyal,P2 - Maintain Loyalty,7,2,3192.54
16933,VIP Loyal,P2 - Maintain Loyalty,1,9,3181.25
12456,VIP Loyal,P2 - Maintain Loyalty,44,3,3181.04
17228,VIP Loyal,P2 - Maintain Loyalty,16,13,3177.24
17621,VIP Loyal,P2 - Maintain Loyalty,21,6,3175.12
16837,VIP Loyal,P2 - Maintain Loyalty,31,11,3170.98
16041,VIP Loyal,P2 - Maintain Loyalty,31,3,3166.4
14963,VIP Loyal,P2 - Maintain Loyalty,10,12,3164.48
15031,VIP Loyal,P2 - Maintain Loyalty,4,14,3156.58
14748,VIP Loyal,P2 - Maintain Loyalty,29,10,3152.32
